facility_id|license|dba_name|facility_type|address|city|state|zip|latitude|longitude|location|has_location
581|1121361|TACO & BURRITO HOUSE|Restaurant|1548 W FULLERTON AVE |CHICAGO|IL|60614|41.925267|-87.667719|(41.92526694366957, -87.66771876385485)|t
582|1121437|7 - ELEVEN|Grocery Store|5316 N MILWAUKEE AVE |CHICAGO|IL|60630|41.976937|-87.769074|(41.97693688769671, -87.76907431197014)|t
583|11215|CITGO FOOD MART|Grocery Store|4400 N CICERO AVE |CHICAGO|IL|60630|41.960790|-87.747689|(41.96079002270176, -87.74768935876764)|t
584|1121520|SOCIAL|Unknown|3244 N LINCOLN AVE |CHICAGO|IL|60657|41.940811|-87.669612|(41.94081095314402, -87.66961181278538)|t
585|1121528|ZENTRA|Restaurant|923 W WEED ST |CHICAGO|IL|60642|41.909690|-87.651955|(41.90968970705219, -87.65195482147212)|t
586|1121550|LA PALAPITA|Restaurant|4263 N MILWAUKEE AVE |CHICAGO|IL|60641|41.958693|-87.752624|(41.958692711901264, -87.75262377892766)|t
587|1121647|TEQUILA AND CHICAS BAR|Unknown|5611 S PULASKI RD |CHICAGO|IL|60629|41.791013|-87.722953|(41.791012557325914, -87.72295302425351)|t
588|1121702|BP|GAS STATION|3142 W NORTH AVE |CHICAGO|IL|60647|41.910230|-87.706230|(41.91022960823129, -87.70623004612133)|t
589|1121720|A J'S CORNER|Unknown|4301 N WHIPPLE ST |CHICAGO|IL|60618|41.959489|-87.704380|(41.95948879539263, -87.7043798812887)|t
590|1121766|COUSIN'S TURKISH DINING|Unknown|3038 W IRVING PARK RD |CHICAGO|IL|60618|41.954050|-87.704729|(41.954050096788976, -87.70472907257313)|t
591|1121800|THE ORIGINAL MAMA MIA'S PIZZERIA|Unknown|4638 N CUMBERLAND AVE |CHICAGO|IL|60656|41.964158|-87.836838|(41.96415807203445, -87.83683754944124)|t
592|1121835|AMERICAN POOL INN INC|Unknown|3910-3914 W MONTROSE AVE |CHICAGO|IL|60618|41.961082|-87.725867|(41.96108232127343, -87.72586744763474)|t
593|1121856|POPEYE'S CHICKEN|Restaurant|4431 S ARCHER AVE |CHICAGO|IL|60632|41.812629|-87.706394|(41.812628989174634, -87.70639420409829)|t
594|1121875|UNIVERSAL FRUIT MARKET|Grocery Store|1940 W 51ST ST|CHICAGO|IL|60609|41.801351|-87.673692|"
,  
(41.80135126866153, -87.67369230911619)"|t
595|1121926|FRATERNITE NOTRE DAME INC|Restaurant|502 N CENTRAL AVE |CHICAGO|IL|60644|41.889434|-87.765334|(41.88943371580722, -87.76533442270464)|t
596|11220|ROBIN'S FOOD DIST INC|Unknown|1200 W RANDOLPH ST |CHICAGO|IL|60607|41.884352|-87.656788|(41.884351914473434, -87.656787588102)|t
597|1122004|GATEWAY NEWSTAND & CIGAR STORE|Unknown|219 S DEARBORN ST |CHICAGO|IL|60604|41.878967|-87.629193|(41.87896683614633, -87.62919335609855)|t
598|1122044|DUNKIN DONUTS/ BASKIN ROBBINS|Restaurant|5650 W FULLERTON AVE|CHICAGO|IL|60639|41.924059|-87.768052|"
,  
(41.92405853198046, -87.7680515516238)"|t
599|1122076|TNT PIZZA N BEEF|Unknown|601 W ROOT ST |CHICAGO|IL|60609|41.818878|-87.640997|(41.818878259714545, -87.64099728014861)|t
600|1122087|SUPERIOR NUT & CANDY  CO.I INC.|Wholesale|1111 W 40TH ST |CHICAGO|IL|60609|41.820957|-87.653778|(41.8209574939972, -87.65377832180683)|t
601|1122193|CHIPOTLE MEXICAN GRILL|Restaurant|316 N MICHIGAN AVE|CHICAGO|IL|60601|41.887208|-87.624693|"
,  
(41.88720776765347, -87.62469337443704)"|t
602|1122244|CHICAGO HILTON & TOWERS|Restaurant|720 S MICHIGAN AVE |CHICAGO|IL|60605|41.872799|-87.624338|(41.87279886935482, -87.62433781031022)|t
603|1122312|B & A SUPERSUB INC|Restaurant|3943 W ROOSEVELT RD|CHICAGO|IL|60624|41.866074|-87.724373|"
,  
(41.86607379348164, -87.72437267706233)"|t
604|1122371|SHERNIQUES EGGS ON THE RUN|Restaurant|145 W 95TH ST|CHICAGO|IL|60628|41.721559|-87.628012|"
,  
(41.72155918215723, -87.62801208890431)"|t
605|1122384|74 DISCOUNT|Unknown|7401 S RACINE AVE |CHICAGO|IL|60636|41.759554|-87.653825|(41.75955438013465, -87.65382471016684)|t
606|1122395|RAS DASHEN ETHIOPIAN RESTAURANT INC|Restaurant|5844-5846 N BROADWAY |CHICAGO|IL|60660|41.988326|-87.660360|(41.98832592952939, -87.66036036329757)|t
607|1122400|JEFFS GRILL RESTAURANT|Unknown|6352 W GUNNISON ST |CHICAGO|IL|60630|41.968521|-87.787696|(41.968521391964394, -87.78769627106945)|t
608|1122420|EXPRESS LANE CONVENIENCE|Unknown|2010 W MONTROSE AVE |CHICAGO|IL|60618|41.961562|-87.679452|(41.961562033463856, -87.67945219695042)|t
609|1122467|ANIXTER CENTER|Restaurant|2032 N CLYBOURN AVE|CHICAGO|IL|60614|41.918262|-87.659963|"
,  
(41.918262431940605, -87.65996317683383)"|t
610|1122484|SWIRL WINE BAR|Restaurant|111 W HUBBARD ST |CHICAGO|IL|60610|41.889904|-87.631592|(41.88990442842049, -87.63159248856867)|t
611|11226|JARDAN FOOD & LIQUOR|Grocery Store|317 E GARFIELD BLVD |CHICAGO|IL|60637|41.794325|-87.618521|(41.7943249341336, -87.61852060527603)|t
612|1122619|Wrigleyville Rooftops|ROOF TOP|3643-45 N SHEFFIELD AVE |CHICAGO|IL|60613|41.948509|-87.654221|(41.948509325714554, -87.65422074659014)|t
613|1122647|SAMMYS TOUCH|Unknown|1157 E 95TH ST |CHICAGO|IL|60619|41.722086|-87.594939|(41.72208614662676, -87.59493896942634)|t
614|1122705|AL ANWAR FOOD MARKET|Unknown|3101 W 63RD ST |CHICAGO|IL|60629|41.778897|-87.700758|(41.778896937925, -87.70075757526037)|t
615|1122732|BEL-AMI RESTAURANT|Restaurant|5530 N LINCOLN AVE|CHICAGO|IL|60625|41.982053|-87.693541|"
,  
(41.98205254958613, -87.69354121130398)"|t
616|1122736|NO EXIT|Unknown|6970-72 N GLENWOOD AVE |CHICAGO|IL|60626|42.008814|-87.666354|(42.008813688990735, -87.66635391877986)|t
617|1122751|SKYLARK|Restaurant|2149 S HALSTED ST|CHICAGO|IL|60608|41.852750|-87.646351|"
,  
(41.85274953958152, -87.64635124584164)"|t
618|1122780|AUGUSTA FOOD|Grocery Store|5858 W AUGUSTA BLVD |CHICAGO|IL|60651|41.898498|-87.772798|(41.8984978593048, -87.77279818558235)|t
619|1122790|VITO & NICKS INC.|Restaurant|8433-8435 S PULASKI RD|CHICAGO|IL|60652|41.739329|-87.721440|"
,  
(41.739329410001126, -87.72143966255604)"|t
620|1122833|CAFE SUSHI-WELLS|Restaurant|1342 N WELLS ST|CHICAGO|IL|60610|41.906926|-87.634730|"
,  
(41.906926209071756, -87.63472978194264)"|t
621|1122841|NEW CHINA CAFE|Restaurant|225 E 47TH ST |CHICAGO|IL|60653|41.809219|-87.620035|(41.80921877834854, -87.62003481112403)|t
622|1122845|OAK DALE FOOD MART|Unknown|2930 N SHERIDAN RD |CHICAGO|IL|60657|41.935293|-87.639535|(41.9352934991878, -87.63953546157597)|t
623|1122865|Wrigleyville Rooftops|ROOF TOPS|1032 W WAVELAND AVE |CHICAGO|IL|60613|41.949133|-87.655650|(41.9491328524932, -87.65564999919621)|t
624|1122877|CVS/PHARMACY #2810|convenience|175 W JACKSON BLVD |CHICAGO|IL|60604|41.878014|-87.633189|(41.878014487249544, -87.63318903001444)|t
625|1122922|WAREHOUSE LIQUORS|Grocery Store|634 S WABASH AVE |CHICAGO|IL|60605|41.873666|-87.626125|(41.873665507986445, -87.62612547903451)|t
626|1122952|BIG SHARKS|Restaurant|2553 E 75TH ST |CHICAGO|IL|60649|41.758937|-87.561883|(41.75893653713722, -87.5618830762522)|t
627|1122989|Carole Robertson Center for Learning|Daycare (Under 2 Years)|2929 W 19TH ST |CHICAGO|IL|60623|41.855379|-87.700405|(41.855378986280684, -87.70040521997677)|t
628|1123090|PRETEND TOWN PRE-SCHOOLER'S KDG|Unknown|420 W 111TH ST. |CHICAGO|IL|60628|41.692572|-87.633470|(41.69257235612203, -87.63347005647469)|t
629|1123107|SCHLENKO INC.|Unknown|1044 W WAVELAND AVE |CHICAGO|IL|60613|41.949125|-87.656124|(41.94912462529275, -87.6561243360456)|t
630|1123162|BRIGHTON MINI MART INC|Grocery Store|2532 W 47TH ST |CHICAGO|IL|60632|41.808486|-87.688313|(41.80848640104751, -87.68831293983168)|t
631|1123174|DETOUR 2 DISCOVERY DAY SCHOOL|Daycare Above and Under 2 Years|2001 S WABASH AVE |CHICAGO|IL|60616|41.855410|-87.625411|(41.85540975342332, -87.62541063230867)|t
632|1123251|CHICAGO CENTRAL PARK FOOD MART|Grocery Store|3608 W CHICAGO AVE |CHICAGO|IL|60651|41.895566|-87.716743|(41.89556635438464, -87.71674269615781)|t
633|1123261|SHREE CIGARETTE -CANDY SHOP|Unknown|67 E MADISON ST |CHICAGO|IL|60603|41.881985|-87.625444|(41.881985035591015, -87.62544397986383)|t
634|1123284|CARIBOU COFFEE|Restaurant|3240 N ASHLAND AVE |CHICAGO|IL|60657|41.940945|-87.668841|(41.940944642485604, -87.66884144723274)|t
635|1123288|VERMILION|Restaurant|10 W HUBBARD ST|CHICAGO|IL|60654|41.890169|-87.628394|"
,  
(41.89016858549094, -87.62839433601951)"|t
636|1123291|JESSE'S MEXICAN GRILL|Restaurant|6950 N WESTERN AVE |CHICAGO|IL|60645|42.008339|-87.690300|(42.00833901006407, -87.69030024281686)|t
637|11233|ANDREW'S CARMEL APPLES|Unknown|5001 W BELMONT AVE|CHICAGO|IL|60641|41.938653|-87.751910|"
,  
(41.938652760762714, -87.75191020532841)"|t
638|1123345|TAQUERIA ELGALLO # 1|Restaurant|3532 W MONTROSE AVE |CHICAGO|IL|60618|41.961192|-87.716952|(41.96119174485817, -87.71695186540852)|t
639|1123349|CAFE BORGATA|Unknown|6776 N NORTHWEST HWY |CHICAGO|IL|60631|42.004147|-87.818542|(42.00414717217761, -87.81854198478575)|t
640|1123495|PRICE RIGHT FOOD|Unknown|2449 W HARRISON ST |CHICAGO|IL|60612|41.873758|-87.688162|(41.87375827058933, -87.68816224900354)|t
641|1123521|Carole Robertson Center for Learning|Daycare Combo 1586|3701 W OGDEN AVE |CHICAGO|IL|60623|41.853475|-87.717491|(41.853475323255154, -87.71749061210578)|t
642|1123544|EL CUBANO WHLSE MEAT INC|Wholesale|926 W FULTON MARKET |CHICAGO|IL|60607|41.886867|-87.650876|(41.88686665645442, -87.65087593435203)|t
643|1123556|WISHCO, INC.|Unknown|1546 W 35TH ST |CHICAGO|IL|60609|41.830619|-87.664981|(41.830619099685535, -87.66498111376346)|t
644|1123660|CARNICERIA LAS MONARCAS|Unknown|5553-57 N CLARK ST |CHICAGO|IL|60640|41.983279|-87.668563|(41.98327949189041, -87.66856310731372)|t
645|1123902|NEW CHINA BUFFET|Unknown|7566 N WESTERN AVE |CHICAGO|IL|60645|42.019188|-87.690325|(42.01918786841174, -87.69032526458456)|t
646|1123939|TRADER JOE'S|Grocery Store|3745 N LINCOLN AVE |CHICAGO|IL|60613|41.949961|-87.675671|(41.94996117114196, -87.67567112925495)|t
647|1124035|Kentucky Fried Chicken|Restaurant|10421 S WESTERN AVE |CHICAGO|IL|60643|41.703901|-87.681396|(41.703900878937965, -87.68139649760822)|t
648|1124102|STARBUCKS COFFEE #2510|Restaurant|414 N ORLEANS ST |CHICAGO|IL|60654|41.889683|-87.637121|(41.889682960687374, -87.63712095614753)|t
649|1124128|TAQUERIA EL POTOSI,INC.|Restaurant|3710 N ELSTON AVE|CHICAGO|IL|60618|41.948676|-87.712060|"
,  
(41.94867609969255, -87.71205960470682)"|t
650|1124136|BURGER KING #11297, INC.|Unknown|6900 S HALSTED ST |CHICAGO|IL|60621|41.768744|-87.644651|(41.76874434093266, -87.64465137816886)|t
651|1124146|REBECCA'S CAFE|Unknown|10 S WACKER DR |CHICAGO|IL|60606|41.881722|-87.637164|(41.881722456809335, -87.63716361820067)|t
652|1124197|BLOCKBUSTER VIDEO #17485|Unknown|3235 N CENTRAL AVE |CHICAGO|IL|60634|41.939654|-87.766391|(41.9396542640577, -87.76639051535662)|t
653|1124199|SAPORI|Restaurant|2701 N HALSTED ST |CHICAGO|IL|60614|41.931578|-87.648825|(41.93157849671675, -87.64882493936558)|t
654|11242|JOHN BARLEYCORN MEMORIAL PUB|Restaurant|658 W BELDEN AVE |CHICAGO|IL|60614|41.923779|-87.646157|(41.92377936102007, -87.64615665433992)|t
655|1124275|AMOCO OIL COMPANY|Unknown|6701 S JEFFERY BLVD |CHICAGO|IL|60649|41.773360|-87.576345|(41.77336021957957, -87.57634548865575)|t
656|1124302|AM/PM|Restaurant|1221-1223 S Wabash AVE |CHICAGO|IL|60605|41.866831|-87.625670|(41.86683145443883, -87.62566960895664)|t
657|1124342|BOSTON BLACKIES OF RIVERSIDE|Restaurant|120 S RIVERSIDE PLZ |CHICAGO|IL|60606|41.879923|-87.638803|(41.8799233059124, -87.63880253891776)|t
658|1124358|EL COQUI RESTAURANT|Unknown|4612 S ASHLAND AVE |CHICAGO|IL|60609|41.810015|-87.665157|(41.810014536507076, -87.66515747304064)|t
659|1124448|SULKO'S RESTURANT|Restaurant|4011 W ARMITAGE AVE |CHICAGO|IL|60639|41.917050|-87.727076|(41.91704981897573, -87.72707606104667)|t
660|11254|MOTHER MCAULEY HIGH SCHOOL|School|3737 W 99th ST|CHICAGO|IL|60655|41.713147|-87.715315|"
,  
(41.71314689252262, -87.71531464852806)"|t
661|11273|ARMANDO J DIAZ/TONY'S FOOD|Unknown|209 S LOTUS AVE |CHICAGO|IL|60644|41.878070|-87.761597|(41.87807035543449, -87.76159665662685)|t
662|11276|EL NARANJO|Grocery Store|4516 S ASHLAND AVE |CHICAGO|IL|60609|41.811683|-87.665198|(41.81168327329976, -87.66519768369236)|t
663|1129|INTERNATIONAL FOODS NW INC|Grocery Store|4404 W FULLERTON AVE |CHICAGO|IL|60639|41.924473|-87.736790|(41.92447263555395, -87.73678950499337)|t
664|11295|BROWN'S CHICKEN|Unknown|8245 S KEDZIE AVE |CHICAGO|IL|60652|41.742985|-87.702064|(41.74298525218482, -87.70206428481328)|t
665|11356|WERTELKA'S TAVERN|Liquor|5700 W 63RD ST |CHICAGO|IL|60638|41.778114|-87.764233|(41.77811393333777, -87.76423342687733)|t
666|11362|POPEYES FRIED CHICKEN|Restaurant|5500 W NORTH AVE |CHICAGO|IL|60639|41.909519|-87.763019|(41.90951865138598, -87.7630187998563)|t
667|11366|FRIENDLY FOOD & LIQUOR|Grocery Store|6323 S CENTRAL AVE |CHICAGO|IL|60638|41.777269|-87.761543|(41.7772686733972, -87.76154275748819)|t
668|1138687|R G 'S|Unknown|3053 S KEDZIE AVE |CHICAGO|IL|60623|41.837496|-87.704683|(41.837496351259624, -87.70468303966727)|t
669|1138702|ALADDIN FALAFEL HOUSE|Unknown|2273 N LINCOLN AVE |CHICAGO|IL|60614|41.923574|-87.645932|(41.9235739992025, -87.64593222667874)|t
670|1138705|BABYLON ZABIHA MEAT, INC.|Unknown|2913 W DEVON AVE |CHICAGO|IL|60659|41.997397|-87.702640|(41.99739733091123, -87.70263957946979)|t
671|1138764|Baylor's Melonart|watermelon house|10100 S HALSTED ST |CHICAGO|IL|60628|41.710464|-87.643073|(41.71046428205555, -87.64307250557198)|t
672|1138782|El Guanaco|Unknown|3802 W DIVERSEY AVE |CHICAGO|IL|60647|41.931959|-87.722234|(41.931959438085926, -87.72223430061652)|t
673|1138883|AMBER FOOD MART|Unknown|3000 W ADDISON ST |CHICAGO|IL|60618|41.946763|-87.702987|(41.94676346143461, -87.70298659047725)|t
674|1138936|YA HWA RESTAURANT|Unknown|5854-5856 N LINCOLN |CHICAGO|IL|60659|41.987792|-87.703251|(41.98779176423725, -87.70325097030259)|t
675|1139015|ATOMIX|Restaurant|1957 W CHICAGO AVE |CHICAGO|IL|60622|41.895805|-87.676909|(41.895804659381085, -87.67690902890348)|t
676|1139061|JENNY CRAIG WEIGHT LOSS CENTER|weight loss program|180 N LA SALLE ST |CHICAGO|IL|60601|41.885444|-87.632582|(41.8854443881431, -87.6325821348462)|t
677|1139167|EL CORRAL INC|Unknown|1513 W IRVING PARK RD |CHICAGO|IL|60613|41.954193|-87.668109|(41.95419279485841, -87.66810945128016)|t
678|1139230|Tony's Burrito Mex|Unknown|1957 W BELMONT AVE |CHICAGO|IL|60657|41.939465|-87.678157|(41.939465355476145, -87.67815712261923)|t
679|1139254|JANSON'S DRIVE IN|Restaurant|9900 S WESTERN AVE |CHICAGO|IL|60643|41.713570|-87.681986|(41.71356989935203, -87.68198572204422)|t
680|1139257|LA PRIMAVERA GROCERY INC.|Grocery Store|2802 E 87TH ST |CHICAGO|IL|60617|41.737432|-87.556149|(41.73743181077126, -87.5561494490651)|t
681|1139303|YIN WALL CITY, INC.|HERBAL MEDICINE|2112 S ARCHER AVE |CHICAGO|IL|60616|41.854128|-87.632473|(41.85412797324273, -87.63247339906815)|t
682|1139328|DONNA BOZEK DAY CARE|Unknown|7024 W IMLAY ST |CHICAGO|IL|60631|41.996976|-87.803837|(41.996976358444, -87.80383701091625)|t
683|1139359|REVOLVER|Restaurant|3759 N DAMEN AVE |CHICAGO|IL|60618|41.950466|-87.678506|(41.950466140039374, -87.67850589129722)|t
684|1139389|EUROPEAN CLASSIC|Bakery|5930 N ELSTON AVE|CHICAGO|IL|60646|41.989107|-87.776496|"
,  
(41.98910686144164, -87.7764959338567)"|t
685|1139479|ERNIE'S TAP|Restaurant|7112 W HIGGINS AVE |CHICAGO|IL|60656|41.980842|-87.805196|(41.98084225632297, -87.80519641156813)|t
686|1139498|CHICAGO SWEET CONNECTION BAKERY|Bakery|5569 N NORTHWEST HWY|CHICAGO|IL|60630|41.982242|-87.780799|"
,  
(41.98224165277458, -87.78079860789978)"|t
687|1139577|OSCO DRUG #3344|Grocery Store|1220 S ASHLAND AVE |CHICAGO|IL|60608|41.866254|-87.666524|(41.86625417614275, -87.66652414013105)|t
688|1139637|BILLY GOAT NORTH II INC.|Restaurant|700 E GRAND AVE|CHICAGO|IL|60611|41.892249|-87.609518|"
,  
(41.892249163400116, -87.60951804879336)"|t
689|1139675|LAS PRINCESAS BAKERY|Unknown|2863 W CERMAK RD |CHICAGO|IL|60623|41.851756|-87.698103|(41.85175635566452, -87.69810346653962)|t
690|1139737|PALETERIA ARCOS IRIS|PALETERIA /ICECREAM SHOP|2950 W BELMONT AVE |CHICAGO|IL|60618|41.939475|-87.702298|(41.93947529683679, -87.70229819987121)|t
691|1139799|STARBUCKS COFFEE #2494|Restaurant|1157 W WRIGHTWOOD AVE|CHICAGO|IL|60614|41.928817|-87.658379|"
,  
(41.928816915505855, -87.65837883656692)"|t
692|1139807|STARBUCKS COFFEE #2484|Restaurant|111 E CHESTNUT ST |CHICAGO|IL|60611|41.898262|-87.625165|(41.89826161908875, -87.62516469194003)|t
693|1139811|MANGIA PIZZERIA INC|Unknown|6944 W BELMONT AVE |CHICAGO|IL|60634|41.938205|-87.800006|(41.93820461510651, -87.80000594939037)|t
694|1139820|WHAT'S THE BEEF|Restaurant|1863 N CLYBOURN AVE |CHICAGO|IL|60614|41.914990|-87.654994|(41.91498953039437, -87.65499361162448)|t
695|1139829|ROSAS GROCERIES|Unknown|1901 N KARLOV AVE |CHICAGO|IL|60639|41.915404|-87.728805|(41.915404348274954, -87.72880463333307)|t
696|1139937|TASTE OF GREAT|Unknown|3001 W 63RD ST |CHICAGO|IL|60629|41.778933|-87.698324|(41.77893296761536, -87.6983240663863)|t
697|1139942|LUKE'S BEEF & PIZZA|Restaurant|3130 N HARLEM AVE|CHICAGO|IL|60634|41.937290|-87.806871|"
,  
(41.937289633353735, -87.80687098480557)"|t
698|1139943|POLOS CAFE INC|Unknown|2451 N MILWAUKEE AVE |CHICAGO|IL|60647|41.925848|-87.701919|(41.92584754725672, -87.70191910956856)|t
699|1140034|ORANGE|Unknown|3231 N CLARK ST |CHICAGO|IL|60657|41.940826|-87.651211|(41.94082600285433, -87.65121093713536)|t
700|1140040|Chicken Planet|Restaurant|21 W JACKSON BLVD |CHICAGO|IL|60604|41.878067|-87.628472|(41.87806692406397, -87.62847242596423)|t
701|1140054|LUIGI STEFANI PIZZERIA|Restaurant|5700 S CICERO AVE |CHICAGO|IL|60638|41.789329|-87.741646|(41.789329323265385, -87.74164564419637)|t
702|1140125|HALSTED PRODUCE MARKET|Unknown|3449 S HALSTED ST |CHICAGO|IL|60608|41.831075|-87.645971|(41.831074943653626, -87.6459711121892)|t
703|1140128|MCDONALD'S CORPORATION|Restaurant|11601 W TOUHY AVE |CHICAGO|IL|60666|42.008751|-87.906874|(42.00875076599798, -87.90687413400109)|t
704|1140203|STARBUCKS COFFEE #2492|Restaurant|2543 N CALIFORNIA AVE |CHICAGO|IL|60647|41.927896|-87.697357|(41.927896171181466, -87.69735679904315)|t
705|1140213|Howl at the Moon|Restaurant|26-30 W HUBBARD ST|CHICAGO|IL|60654|41.890159|-87.629001|"
,  
(41.890158698721514, -87.62900058152663)"|t
706|1140397|CARNICERIA URUAPAN|Unknown|3356 W 63RD ST |CHICAGO|IL|60629|41.779006|-87.707795|(41.77900603952042, -87.70779461927461)|t
707|1140405|LA GORDA|Unknown|4156 W 63RD ST |CHICAGO|IL|60629|41.778710|-87.727501|(41.77871036687314, -87.72750140410614)|t
708|1140463|STORYVILLE|Restaurant|712 N CLARK ST|CHICAGO|IL|60654|41.895304|-87.631361|"
,  
(41.895303937252244, -87.63136070486723)"|t
709|1140493|J & J FISH|Restaurant|10943 S WESTERN AVE|CHICAGO|IL|60643|41.694102|-87.681081|"
,  
(41.694101569796686, -87.68108129300549)"|t
710|1140495|BRONZEVILLE PARK NURSING & LIVING CENTER|Long Term Care|3400 S INDIANA AVE |CHICAGO|IL|60616|41.832676|-87.621944|(41.83267595225788, -87.62194408732607)|t
711|1140505|JOYE CHOP SUEY|Restaurant|4829 W CHICAGO AVE |CHICAGO|IL|60651|41.894884|-87.746993|(41.89488384415412, -87.74699285447983)|t
712|1140540|ABU NAWAS|Unknown|2411 N CLARK ST |CHICAGO|IL|60614|41.925949|-87.640551|(41.925949390710954, -87.64055080728124)|t
713|11406|GEORGE'S HOT DOG|Restaurant|1876 N DAMEN AVE|CHICAGO|IL|60647|41.915955|-87.677728|"
,  
(41.91595533037147, -87.6777277973711)"|t
714|1140607|PANDA EXPRESS|Unknown|11601 W TOUHY AVE |CHICAGO|IL|60666|42.008751|-87.906874|(42.00875076599798, -87.90687413400109)|t
715|1140685|CHOWON KOREAN RESTAURANT|Unknown|3714 W LAWRENCE AVE |CHICAGO|IL|60625|41.968424|-87.721352|(41.968423847600164, -87.72135178109974)|t
716|1140707|TANELL'S CHICAGO STYLE PIZZA|Restaurant|5806 W FULLERTON AVE |CHICAGO|IL|60639|41.924010|-87.771170|(41.92400966175038, -87.77117035518665)|t
717|1140714|LA CREPE DE PARIS|Unknown|2433 N CLARK ST |CHICAGO|IL|60614|41.926530|-87.640894|(41.926529974613146, -87.64089362670455)|t
718|1140745|O'BRIENS RESTAURANT & BAR|Restaurant|11601 W TOUHY AVE|CHICAGO|IL|60666|42.008751|-87.906874|"
,  
(42.00875076599798, -87.90687413400109)"|t
719|1140756|BALLY TOTAL FITNESS CORPORATION|Restaurant|3970 N MILWAUKEE AVE |CHICAGO|IL|60641|41.952893|-87.746709|(41.95289254100759, -87.74670937745921)|t
720|1140757|BALLY TOTAL FITNESS CORPORATION|Restaurant|5444 N CUMBERLAND AVE |CHICAGO|IL|60656|41.978808|-87.836735|(41.97880762390489, -87.83673508478304)|t
721|1140774|COUSCOUS RESTARURANT|Restaurant|1445 W TAYLOR ST |CHICAGO|IL|60607|41.869200|-87.663473|(41.86920031338893, -87.66347266172151)|t
722|1140820|WRIGLEY|Unknown|1048 W WAVELAND AVE |CHICAGO|IL|60613|41.949122|-87.656282|(41.94912182113475, -87.65628224912268)|t
723|1140832|SCORPIO SPORTS & GRILL|Unknown|1236 W 18TH ST |CHICAGO|IL|60608|41.858039|-87.657885|(41.85803908398444, -87.65788508044622)|t
724|1140862|La Qunita Inn & Suites Chicago Lake Shore|Restaurant|4900 S CHICAGO BEACH DR|CHICAGO|IL|60615|41.806170|-87.585800|"
,  
(41.806170387632804, -87.58579957251453)"|t
725|1141235|LA IGUANITA RESTAURANT|Restaurant|3733 S KEDZIE AVE |CHICAGO|IL|60632|41.825205|-87.704330|(41.82520512002951, -87.7043303098712)|t
726|1141369|CHINA HO RESTAURANT|Restaurant|5115 S PULASKI RD |CHICAGO|IL|60632|41.799938|-87.723208|(41.79993754191312, -87.7232080007564)|t
727|1141370|ARAMARK AT SWEETHEART CUP|Restaurant|7575 S KOSTNER AVE |CHICAGO|IL|60652|41.755062|-87.732228|(41.75506193441227, -87.73222786456962)|t
728|1141381|LA CEBOLLITA TAQUERIA|Unknown|1723 S ASHLAND AVE |CHICAGO|IL|60608|41.857968|-87.665999|(41.85796829780504, -87.66599910150788)|t
729|1141435|K & S PHARMACY INC.|Unknown|4017 W 63RD ST |CHICAGO|IL|60629|41.778539|-87.723551|(41.778538628684636, -87.72355063620111)|t
730|1141439|KING WAH EXPRESS|Restaurant|5700 S CICERO AVE |CHICAGO|IL|60638|41.789329|-87.741646|(41.789329323265385, -87.74164564419637)|t
731|1141451|ARAMARK @ INFORMATION RESOURCES|Restaurant|150 N CLINTON ST |CHICAGO|IL|60661|41.884624|-87.641425|(41.88462406096975, -87.64142458783789)|t
732|1141455|HYDE PARK GYROS|Restaurant|1368 E 53RD ST |CHICAGO|IL|60615|41.799612|-87.592533|(41.799611563972014, -87.59253344231946)|t
733|1141457|DUNKIN DONUTS|Restaurant|11601 W TOUHY AVE|CHICAGO|IL|60666|42.008751|-87.906874|"
,  
(42.00875076599798, -87.90687413400109)"|t
